date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,TSLA,UNH,VZ,WMT,XOM
2022-04-01,174.31,163.56,40.9,164.22,140.1505,301.89,178.19,135.31,62.87,309.42,26.712,51.57,155.09,361.53,512.59,52.12,50.3367,83.12
2022-04-04,178.44,168.3465,40.83,164.37,142.9715,305.58,176.47,135.91,62.54,314.97,27.36,50.94,154.08,381.8167,510.02,52.46,50.3467,83.16
2022-04-05,175.06,164.055,40.14,163.36,140.591,304.86,177.61,133.34,62.47,310.88,25.931,51.24,154.62,363.7533,517.76,52.78,50.49,82.73
2022-04-06,171.83,158.756,39.7,164.81,136.548,298.54,182.23,131.49,63.1,299.5,24.407,52.87,156.83,348.5867,531.75,53.2,51.6633,83.65
2022-04-07,172.14,157.7845,39.39,167.1,135.8885,302.75,181.76,131.09,63.44,301.37,24.208,55.16,158.86,352.42,536.95,52.67,52.18,85.05
2022-04-08,170.09,154.4605,39.67,169.93,133.2875,311.11,182.12,133.49,63.83,296.97,23.119,55.17,160.1,341.83,545.96,53.53,52.47,86.84
2022-04-11,165.75,151.122,39.59,165.56,128.8235,306.72,179.84,133.0,63.81,285.26,21.917,53.93,159.49,325.31,537.44,53.9,51.43,83.85
2022-04-12,167.66,150.7875,39.17,169.01,127.7145,306.29,179.9,131.54,64.56,282.06,21.504,53.11,159.01,328.9833,533.71,53.67,51.0767,85.6
2022-04-13,170.4,155.541,38.82,171.67,129.894,310.42,180.66,127.3,64.73,287.62,22.203,53.1,159.46,340.79,537.0,54.14,52.4067,86.81
2022-04-14,165.29,151.7065,37.57,171.59,126.73,304.52,179.9,126.12,65.02,279.83,21.258,53.12,158.57,328.3333,534.82,53.83,52.36,87.83
2022-04-18,165.07,152.785,38.85,173.89,127.6765,300.21,177.66,128.46,64.44,280.52,21.783,51.84,157.06,334.7633,534.08,53.39,51.96,88.55
2022-04-19,167.4,158.1155,39.57,171.83,130.009,307.8,183.08,131.12,65.07,285.3,22.198,50.18,159.41,342.7167,537.7,53.75,52.55,87.76
2022-04-20,167.23,153.998,39.66,172.53,128.04,315.14,183.89,131.58,65.96,286.36,21.482,49.75,163.65,325.7333,546.01,54.41,53.21,87.96
2022-04-21,166.42,148.296,38.91,164.58,124.8145,310.36,183.36,130.56,66.21,280.81,20.183,49.11,162.61,336.26,537.44,55.01,53.29,87.03
2022-04-22,161.79,144.35,37.56,160.95,119.6355,300.11,181.54,126.81,65.25,274.03,19.515,48.13,161.25,335.0167,520.94,51.91,52.2867,85.13
2022-04-25,162.88,146.074,37.29,157.49,123.074,304.94,186.01,126.77,65.94,280.72,19.902,48.95,162.55,332.6733,524.27,50.28,52.3133,82.26
2022-04-26,156.8,139.391,36.45,156.53,118.65,299.96,184.68,123.02,65.05,270.22,18.788,49.03,159.79,292.14,513.78,49.41,51.7667,82.29
2022-04-27,156.57,138.167,36.25,156.24,114.2945,301.6,182.1,121.42,65.56,283.22,18.415,49.74,159.36,293.8367,513.81,48.46,51.4133,84.64
2022-04-28,163.64,144.5965,36.81,161.79,118.5225,311.76,183.46,123.34,66.19,289.63,19.782,50.51,163.41,292.5033,524.42,48.4,52.07,87.2
2022-04-29,157.65,124.2815,35.68,156.67,114.1095,300.4,180.46,119.36,64.61,277.52,18.547,49.07,160.55,290.2533,508.55,46.3,50.9967,85.25
2022-05-02,157.96,124.5,36.14,159.75,116.583,306.97,178.64,120.45,63.44,284.47,19.533,48.34,158.38,300.98,501.15,46.23,50.66,86.41
2022-05-03,159.48,124.2535,37.13,162.49,117.334,304.96,178.29,123.03,63.08,281.78,19.602,49.29,156.21,303.0833,499.62,47.17,50.8367,88.19
2022-05-04,166.02,125.9285,38.62,167.59,122.261,315.31,180.2,127.1,65.03,289.98,20.334,49.66,157.36,317.54,507.62,48.37,51.54,91.7
2022-05-05,156.77,116.407,37.54,166.26,116.5055,299.11,176.76,123.92,64.51,277.35,18.844,48.45,154.46,291.0933,494.72,47.84,50.9133,90.31
2022-05-06,157.28,114.7725,37.45,170.69,115.7465,294.31,176.37,123.72,64.74,274.73,18.675,49.04,156.0,288.55,499.62,48.27,49.8533,91.69
2022-05-09,152.06,108.789,36.37,159.25,112.511,297.03,177.33,121.86,64.61,264.58,16.95,48.64,155.61,262.37,486.42,48.62,50.4367,84.46
2022-05-10,154.51,108.859,35.76,160.78,114.395,291.16,177.09,118.89,64.01,269.5,17.595,49.49,154.79,266.68,488.01,48.13,49.7267,85.02
2022-05-11,146.5,105.372,35.57,163.16,113.6025,282.96,176.13,118.14,64.31,260.55,16.63,49.45,152.61,244.6667,486.15,47.88,49.2067,86.79
2022-05-12,142.56,106.9305,35.07,164.71,112.844,289.69,177.87,118.04,64.51,255.35,16.175,50.39,151.99,242.6667,478.8,48.06,49.16,86.3
2022-05-13,147.11,113.055,35.17,167.87,116.0505,296.03,176.85,119.09,65.72,261.12,17.706,49.92,153.62,256.53,485.4,48.18,49.35,88.86
2022-05-16,145.54,110.8105,34.81,173.01,114.445,295.99,178.08,118.26,65.96,261.5,17.264,50.67,155.12,241.4567,489.22,49.04,49.4033,90.95
2022-05-17,149.24,115.3685,35.99,174.03,116.473,300.95,178.82,122.18,65.78,266.82,18.177,51.34,154.68,253.87,492.53,48.94,43.7833,92.11
2022-05-18,140.82,107.1125,34.88,168.06,111.8995,285.18,175.5,120.09,61.2,254.08,16.938,50.4,145.04,236.6033,471.38,48.89,40.81,90.65
2022-05-19,137.35,107.319,34.45,166.86,110.384,287.76,173.94,118.31,60.0,253.14,17.124,50.65,141.7,236.4733,478.55,49.1,39.69,91.14
2022-05-20,137.59,107.591,33.86,167.82,108.908,287.19,176.98,117.34,60.98,252.56,16.694,52.47,141.79,221.3,485.73,49.53,39.7333,91.86
2022-05-23,143.11,107.557,35.87,171.72,111.488,286.03,179.44,124.6,62.86,260.65,16.898,52.88,145.05,224.9667,492.08,49.67,40.8667,93.89
2022-05-24,140.36,104.1,35.65,172.64,105.97,287.92,181.4,126.36,64.02,259.62,16.154,53.41,147.63,209.3867,497.56,50.68,41.3767,94.4
2022-05-25,140.52,106.775,35.84,175.41,105.805,293.57,179.62,127.24,64.07,262.52,16.975,53.71,145.21,219.6,498.09,51.24,41.1233,96.3
2022-05-26,143.78,111.0775,36.67,176.59,107.7925,302.81,179.46,129.44,64.3,265.9,17.851,53.99,146.48,235.91,502.23,50.99,42.0,96.64
2022-05-27,149.64,115.1465,37.02,178.28,112.3165,308.46,181.09,131.27,64.68,273.24,18.811,53.91,148.72,253.21,507.11,51.4,42.8267,97.59
2022-05-31,148.84,120.2095,37.2,174.66,113.762,302.75,179.53,132.23,63.38,271.87,18.672,53.04,147.88,252.7533,496.78,51.29,42.8767,96.0
2022-06-01,148.71,121.684,36.67,176.32,113.892,297.19,177.71,129.91,63.07,272.42,18.32,52.37,145.64,246.79,492.55,51.4,41.8167,97.84
2022-06-02,151.21,125.511,36.7,176.0,117.6225,305.87,177.15,132.0,63.73,274.58,19.592,52.68,147.21,258.3333,492.26,51.29,42.5033,97.67
2022-06-03,145.38,122.35,36.19,177.6,114.541,305.08,176.42,130.16,62.97,270.02,18.72,53.2,145.89,234.5167,485.61,50.81,41.7733,99.09
2022-06-06,146.14,124.79,36.15,176.83,116.8205,303.89,176.4,129.73,62.87,268.75,18.786,53.26,145.32,238.28,490.18,51.24,41.6233,98.84
2022-06-07,148.71,123.0,36.35,180.2,117.1495,301.77,178.34,130.07,63.25,272.5,18.926,53.96,146.94,238.8867,497.1,51.65,41.1233,103.37
2022-06-08,147.96,121.18,35.89,181.13,117.194,297.53,177.28,128.0,62.89,270.41,18.648,53.47,145.11,241.8667,493.53,51.55,40.7667,104.59
2022-06-09,142.64,116.15,34.51,177.52,114.8355,299.86,173.71,125.31,61.8,264.79,18.048,51.78,142.49,239.7067,489.43,50.94,40.34,102.33
2022-06-10,137.13,109.65,33.17,175.4,111.1615,289.24,172.55,119.55,61.41,252.99,16.974,49.97,141.95,232.23,484.63,50.82,40.5667,100.46
2022-06-13,131.88,103.67,32.02,167.33,106.3925,283.16,170.81,115.99,61.34,242.26,15.647,47.91,138.15,215.7367,469.7,49.59,39.8033,95.85
2022-06-14,132.76,102.31,31.46,167.55,106.7155,278.67,168.19,114.06,59.23,244.49,15.836,47.92,133.84,220.89,461.75,49.16,39.82,96.1
2022-06-15,135.43,107.67,32.05,164.26,109.7645,279.73,169.99,115.41,59.67,251.76,16.527,48.51,132.51,233.0,464.33,49.15,39.7933,94.89
2022-06-16,130.06,103.66,31.85,155.48,106.0335,273.46,170.08,113.43,59.07,244.97,15.601,47.48,133.32,213.1,456.09,48.84,40.2067,91.39
2022-06-17,131.56,106.22,31.92,148.38,107.1435,270.73,169.46,113.03,59.43,247.65,15.88,46.53,132.36,216.76,452.06,49.03,39.43,86.12
2022-06-21,135.87,108.68,32.85,154.59,111.544,269.2,173.01,115.83,60.7,253.74,16.566,48.11,136.37,237.0367,480.32,50.65,40.7233,91.48
2022-06-22,135.35,108.95,32.6,147.87,111.4875,268.98,175.74,115.18,61.15,253.13,16.36,49.07,138.5,236.0867,489.68,50.79,40.23,87.86
2022-06-23,138.27,112.44,32.08,142.43,112.242,275.42,179.66,113.92,61.88,258.86,16.225,50.09,142.3,235.07,499.81,52.09,41.2067,85.21
2022-06-24,141.66,116.46,32.31,144.77,117.975,283.0,182.29,117.32,63.04,267.7,17.126,51.59,144.35,245.7067,495.64,50.96,41.24,86.9
2022-06-27,141.66,113.22,32.35,147.57,115.8335,282.69,182.12,116.38,62.91,264.89,16.869,51.88,143.25,244.92,505.66,50.96,41.3733,89.03
2022-06-28,137.44,107.4,32.26,149.94,112.0075,270.15,176.94,115.82,62.28,256.48,15.982,50.66,140.92,232.6633,508.44,50.46,40.79,91.5
2022-06-29,139.23,108.92,31.86,146.98,111.7015,273.87,176.99,115.3,62.73,260.26,15.542,50.94,142.2,228.49,515.71,50.94,40.64,88.12
2022-06-30,136.72,106.21,31.13,144.78,108.963,274.27,177.51,112.61,62.91,256.83,15.159,52.43,143.79,224.4733,513.63,50.75,40.5267,85.64
2022-07-01,138.93,109.56,31.56,146.51,108.7375,279.08,179.52,114.05,64.38,259.58,14.523,52.31,146.11,227.2633,517.4,51.64,40.8767,87.55
2022-07-05,141.56,113.5,31.24,142.66,113.263,283.73,178.14,112.62,63.28,262.85,14.964,51.64,144.7,233.0667,505.24,51.42,41.4167,84.81
2022-07-06,142.92,114.33,30.98,140.78,114.572,283.58,178.3,111.89,63.41,266.21,15.13,52.75,146.05,231.7333,515.29,51.51,41.71,83.28
2022-07-07,146.35,116.33,31.86,143.52,118.783,286.69,178.5,114.72,62.91,268.4,15.858,53.42,146.0,244.5433,514.38,50.71,41.7733,85.94
2022-07-08,147.04,115.54,31.79,142.77,119.3535,286.47,178.28,114.36,63.14,267.66,15.838,53.17,145.02,250.7633,518.63,50.49,41.8,86.08
2022-07-11,144.87,111.75,31.46,141.51,115.6765,286.39,178.35,112.86,62.94,264.51,15.152,52.89,146.04,234.3433,516.95,50.5,41.8167,85.64
2022-07-12,145.86,109.22,31.36,138.92,114.0205,285.12,175.85,112.97,62.67,253.67,15.082,52.04,144.75,233.07,514.42,50.78,41.69,84.5
2022-07-13,145.49,110.4,30.84,137.99,111.3535,287.18,175.44,111.91,62.38,252.72,15.164,51.79,145.7,237.04,501.24,50.51,41.79,84.84
2022-07-14,148.47,110.63,30.13,135.94,110.3675,289.48,175.68,108.0,62.18,254.08,15.372,51.39,145.27,238.3133,502.43,50.49,42.6067,83.14
2022-07-15,150.17,113.55,32.25,137.65,111.7775,292.41,178.23,112.95,62.5,256.72,15.762,51.75,145.07,240.0667,529.75,51.02,43.0233,84.54
2022-07-18,147.07,113.76,32.26,139.58,109.03,293.05,174.23,111.79,61.65,254.25,16.101,50.75,143.31,240.5467,519.37,50.28,42.9233,86.1
2022-07-19,151.0,118.21,33.35,144.61,113.81,299.83,171.69,114.56,62.53,259.53,16.992,51.37,144.04,245.53,533.45,50.45,43.1867,88.27
2022-07-20,153.04,122.77,33.36,146.52,113.9,302.3,170.71,114.54,61.5,262.27,17.807,50.82,141.55,247.5,519.47,49.07,43.5467,89.24
2022-07-21,155.35,124.63,33.65,145.4,114.34,305.0,171.31,115.32,61.36,264.84,18.05,51.12,140.77,271.7067,522.46,47.66,44.1833,87.75
2022-07-22,154.09,122.42,33.43,144.19,107.9,306.59,172.12,114.76,61.59,260.36,17.319,51.23,143.02,272.2433,521.41,44.45,44.07,87.08
2022-07-25,152.95,121.14,33.73,148.48,107.51,306.15,172.46,115.22,62.19,258.83,17.024,51.77,143.99,268.4333,529.47,44.76,44.0067,89.98
2022-07-26,151.6,114.81,33.05,147.32,105.02,298.18,173.68,113.42,63.21,251.9,16.533,52.3,144.27,258.86,531.59,44.92,40.66,89.63
2022-07-27,156.79,120.97,33.59,149.26,113.06,298.91,173.2,115.24,63.01,268.74,17.79,51.95,145.64,274.82,534.61,44.91,42.1967,91.57
2022-07-28,157.35,122.28,33.32,150.39,114.22,299.63,174.2,114.81,64.06,276.41,17.984,50.72,148.06,280.9,541.49,45.55,43.25,92.64
2022-07-29,162.51,134.95,33.81,163.78,116.32,300.94,174.52,115.36,64.17,280.74,18.163,50.51,138.91,297.15,542.34,46.19,44.0167,96.93
2022-08-01,161.51,135.39,33.71,160.51,114.86,305.82,173.91,114.21,64.52,278.01,18.441,50.61,142.9,297.2767,535.38,46.26,44.18,94.48
2022-08-02,160.01,134.16,33.04,159.14,115.13,300.71,172.92,112.43,63.64,274.82,18.526,49.69,141.95,300.5867,535.46,45.34,44.2267,94.07
2022-08-03,166.13,139.52,33.64,155.36,118.08,306.37,174.59,113.61,63.92,282.47,18.893,49.86,144.88,307.3967,540.65,45.33,43.5,91.02
2022-08-04,165.81,142.57,33.4,151.14,118.19,307.17,171.79,112.36,63.67,283.65,19.215,49.86,144.65,308.6333,533.75,44.43,41.8567,87.19
2022-08-05,165.35,140.8,33.96,153.64,117.47,309.69,171.11,115.76,63.38,282.91,18.989,49.27,144.72,288.17,535.06,44.95,42.1933,88.45
2022-08-08,164.87,139.41,33.49,153.41,117.3,311.97,170.2,114.35,62.97,280.32,17.793,49.57,145.27,290.4233,536.6,44.54,42.5367,88.95
2022-08-09,164.92,137.83,33.92,155.41,116.63,305.21,170.18,115.38,63.05,282.3,17.086,49.78,144.93,283.3333,537.26,44.68,42.9567,90.59
2022-08-10,169.24,142.69,35.07,155.82,119.7,311.58,170.67,118.39,63.65,289.16,18.097,49.95,146.3,294.3567,537.72,44.84,43.0467,91.45
2022-08-11,168.49,140.64,35.91,159.62,118.84,310.69,167.14,120.14,63.22,287.02,17.942,48.29,145.26,286.63,532.86,44.78,43.2733,93.19
2022-08-12,172.1,143.55,36.3,159.85,121.68,314.89,165.3,122.13,63.7,291.91,18.709,50.11,146.67,300.03,543.7,45.15,44.0733,94.0
2022-08-15,173.19,143.18,36.25,156.81,122.08,314.61,166.09,122.46,64.5,293.47,19.032,49.75,148.56,309.32,544.64,45.56,44.2,92.32
2022-08-16,173.03,144.78,36.64,156.41,121.7,327.38,167.57,123.63,65.03,292.71,18.879,49.86,149.93,306.5633,546.12,45.8,46.4567,91.46
2022-08-17,174.55,142.1,36.41,157.7,119.55,325.76,167.58,122.59,64.88,291.32,18.335,49.27,149.24,303.9967,545.0,45.34,46.5067,92.2
2022-08-18,174.15,142.3,36.28,159.02,120.17,325.21,166.77,121.64,65.22,290.17,18.773,48.58,149.77,302.87,545.22,44.19,46.3567,94.38
2022-08-19,171.52,138.23,35.48,157.69,117.21,321.32,169.31,118.63,65.17,286.15,17.849,49.15,149.73,296.6667,548.32,44.42,45.6733,94.08
2022-08-22,167.57,133.22,34.72,156.9,114.24,312.21,167.59,116.67,64.2,277.75,17.034,48.9,149.33,289.9133,544.57,44.17,44.8567,94.01
2022-08-23,167.23,133.62,34.41,161.99,113.86,306.9,166.13,115.52,64.27,276.44,17.181,48.01,146.45,296.4533,535.8,43.47,44.6667,98.0
2022-08-24,167.53,133.8,34.52,163.19,113.69,308.11,165.58,115.8,64.36,275.79,17.222,47.43,145.82,297.0967,536.46,43.55,44.99,98.58
2022-08-25,170.03,137.28,35.14,164.62,116.65,309.78,167.13,118.55,64.67,278.85,17.913,47.9,145.7,296.07,541.57,43.74,45.29,99.09
2022-08-26,163.62,130.75,34.03,163.41,110.34,298.1,164.27,114.67,63.11,268.09,16.26,46.82,142.29,288.09,529.25,43.25,43.8667,97.87
2022-08-29,161.38,129.79,33.9,164.63,109.42,296.32,163.0,114.39,62.73,265.23,15.801,46.23,141.69,284.82,529.77,43.33,44.2933,100.12
2022-08-30,158.91,128.73,34.09,160.62,108.94,293.1,162.43,114.41,62.15,262.97,15.468,45.85,140.18,277.7,522.84,42.53,44.16,96.31
2022-08-31,157.22,126.77,33.61,158.06,108.22,288.42,161.34,113.73,61.71,261.47,15.094,45.23,137.94,275.61,519.33,41.81,44.1833,95.59
2022-09-01,157.96,127.82,33.47,155.54,109.74,293.37,165.34,114.51,62.0,260.4,13.937,46.63,139.64,277.16,524.0,41.81,44.8267,93.87
2022-09-02,155.81,127.51,33.43,157.85,107.85,291.9,162.74,113.71,61.15,256.06,13.647,45.7,137.16,270.21,516.35,41.3,44.3333,95.59
2022-09-06,154.53,126.11,33.06,157.12,106.81,289.54,163.18,113.74,61.18,253.25,13.465,45.76,135.63,274.42,517.68,41.1,44.1133,94.95
2022-09-07,155.96,129.48,33.57,155.11,109.45,297.47,164.07,115.9,62.31,258.09,13.714,46.13,137.68,283.7,521.68,41.08,45.2467,94.14
2022-09-08,154.46,129.82,34.65,155.95,108.38,299.9,165.39,118.6,62.12,258.52,13.99,47.08,137.86,289.26,527.51,41.32,45.4767,94.91
2022-09-09,157.37,133.27,34.94,159.97,110.65,299.77,165.71,119.17,62.32,264.46,14.387,47.84,139.96,299.68,524.34,42.24,45.6133,96.5
2022-09-12,163.43,136.45,35.27,162.5,110.86,297.54,165.64,120.58,62.5,266.65,14.505,47.76,141.1,304.42,531.25,42.76,46.0233,97.61
2022-09-13,153.84,126.82,34.0,159.41,104.32,277.93,161.33,116.39,60.47,251.99,13.131,46.19,138.18,292.13,513.96,41.75,45.0733,95.33
2022-09-14,155.31,128.55,33.87,163.27,105.0,276.34,164.66,116.12,60.79,252.22,13.128,46.15,138.51,302.61,509.77,41.28,44.9733,97.67
2022-09-15,152.37,126.28,34.51,160.62,102.91,271.54,165.08,117.87,59.53,245.38,12.929,45.94,137.44,303.75,522.91,41.03,44.49,94.83
2022-09-16,150.7,123.53,34.12,156.45,102.8,275.97,167.6,117.08,59.54,244.74,13.198,46.03,138.28,303.35,521.02,41.25,44.3967,93.21
2022-09-19,154.48,124.66,34.69,156.9,103.07,280.42,166.28,118.16,59.99,244.52,13.382,45.44,137.99,309.07,523.55,41.24,44.7767,93.2
2022-09-20,156.9,122.19,34.17,156.28,101.14,274.17,164.97,115.83,59.9,242.45,13.176,44.77,137.5,308.73,522.8,40.59,44.5167,92.44
2022-09-21,153.72,118.54,33.15,155.01,99.28,271.57,163.28,112.49,59.4,238.95,13.261,43.92,135.73,300.8,512.08,39.48,44.9233,90.95
2022-09-22,152.74,117.31,32.5,154.89,100.14,269.14,166.18,111.21,59.26,240.98,12.561,44.57,136.21,288.59,517.46,39.93,44.4633,90.57
2022-09-23,150.43,113.78,31.73,144.77,98.74,270.94,166.72,109.14,58.6,237.92,12.516,44.08,135.58,275.33,513.61,39.52,43.3533,85.75
2022-09-26,150.77,115.15,31.03,140.96,98.17,266.58,165.7,106.79,57.87,237.45,12.228,43.83,135.71,276.01,508.36,38.93,43.77,83.98
2022-09-27,151.76,114.41,30.57,141.02,97.5,268.69,164.94,105.85,56.38,236.41,12.413,44.09,131.98,282.94,508.37,38.89,43.65,85.74
2022-09-28,149.84,118.01,31.07,145.78,100.05,282.19,166.36,107.99,56.98,241.07,12.736,44.43,131.98,287.81,513.94,39.39,44.37,88.86
2022-09-29,142.48,114.8,30.66,144.77,97.42,278.33,164.53,106.16,56.57,237.5,12.22,44.16,128.7,268.21,508.83,38.64,44.0833,88.68
2022-09-30,138.2,113.0,30.2,143.67,95.65,275.94,163.36,104.5,56.02,232.9,12.139,43.76,126.25,265.25,505.04,37.97,43.2333,87.31
2022-10-03,142.45,115.88,31.09,151.73,98.64,283.7,163.2,107.73,56.65,240.74,12.512,44.14,128.51,242.4,515.51,39.16,44.1767,91.92
2022-10-04,146.1,121.09,32.38,157.63,101.64,289.56,165.62,112.77,56.78,248.88,13.167,44.46,130.1,249.44,523.17,39.81,44.75,95.27
2022-10-05,146.4,120.95,31.92,158.53,101.43,289.85,165.11,110.39,56.24,249.2,13.209,44.12,129.2,240.81,527.07,39.4,44.3067,99.12
2022-10-06,145.43,120.3,31.46,161.42,101.42,290.39,161.91,108.14,55.03,246.79,13.13,43.09,126.48,238.13,519.13,37.84,43.8933,102.06
2022-10-07,140.09,114.56,30.75,160.03,98.68,284.32,160.2,105.98,54.51,234.24,12.076,42.32,124.27,223.07,504.85,36.85,42.8533,101.03
2022-10-10,140.42,113.67,30.66,157.14,97.86,282.46,160.41,104.99,54.39,229.25,11.67,41.75,123.76,222.96,498.86,36.62,43.1067,98.84
2022-10-11,138.98,112.21,29.77,157.17,97.18,282.89,162.73,101.96,54.48,225.41,11.586,41.92,124.23,216.5,499.81,35.94,44.2233,98.0
2022-10-12,138.34,112.9,29.86,157.64,97.56,280.52,162.69,103.61,55.14,225.75,11.5,42.03,124.43,217.24,499.96,35.68,43.7233,98.43
2022-10-13,142.99,112.53,31.69,165.28,99.06,282.83,165.15,109.37,55.87,234.24,11.96,42.98,126.31,221.72,509.91,36.4,44.0933,101.87
2022-10-14,138.38,106.9,31.7,160.14,96.56,276.43,164.46,111.19,54.98,228.56,11.227,42.86,125.08,204.99,513.13,36.38,43.4767,99.19
2022-10-17,142.41,113.79,33.62,161.31,99.97,281.26,166.59,115.86,55.69,237.53,11.888,43.65,127.34,219.35,521.88,37.18,43.79,100.62
2022-10-18,143.75,116.36,34.88,162.72,100.77,285.06,166.01,118.84,56.44,238.5,11.967,44.09,128.37,220.19,522.21,37.07,44.7133,100.8
2022-10-19,143.86,115.07,33.92,168.0,99.63,275.49,164.69,116.51,55.96,236.48,12.051,43.11,129.56,222.04,520.32,36.57,44.5867,103.79
2022-10-20,143.39,115.25,33.7,168.96,99.97,269.46,165.11,116.13,55.08,236.15,12.194,42.91,126.99,207.28,520.88,37.0,44.6967,103.93
2022-10-21,147.27,119.32,34.95,173.19,101.13,275.53,168.71,122.23,55.96,242.12,12.466,44.95,128.58,214.44,533.73,35.35,45.6,105.86
2022-10-24,149.45,119.82,35.07,173.13,102.52,283.26,170.98,122.38,57.57,247.25,12.599,45.54,129.37,211.25,541.6,35.97,46.47,106.6
2022-10-25,152.34,120.6,35.39,174.93,104.48,290.26,170.71,122.7,58.95,250.66,13.261,45.59,130.86,222.415,540.22,36.43,46.69,105.88
2022-10-26,149.35,115.66,35.7,177.09,94.93,290.15,172.21,124.11,59.39,231.32,12.896,46.06,131.78,224.64,543.17,36.43,47.0467,107.14
2022-10-27,144.8,110.96,35.87,177.9,92.22,291.06,172.31,124.6,59.53,226.75,13.176,45.74,131.88,225.09,541.8,36.18,46.91,107.55
2022-10-28,155.74,103.41,36.18,179.98,96.29,298.65,174.87,126.08,60.76,235.87,13.834,47.43,135.22,228.52,551.24,37.67,47.5033,110.7
2022-10-31,153.34,102.44,36.04,180.9,94.51,296.13,173.97,125.88,59.85,232.13,13.497,46.55,134.67,227.54,555.15,37.37,47.4433,110.81
2022-11-01,150.65,96.79,36.2,182.22,90.47,296.06,173.09,128.15,59.64,228.17,13.543,48.01,134.88,227.82,547.31,37.37,47.23,111.91
2022-11-02,145.03,92.12,36.09,178.5,86.97,288.73,170.43,126.97,58.81,220.1,13.219,47.07,132.94,214.98,543.43,37.71,46.9167,109.61
2022-11-03,138.88,89.3,35.89,181.13,83.43,281.5,170.72,127.2,58.78,214.25,13.421,46.57,132.03,215.31,543.61,37.15,46.9067,111.1
2022-11-04,138.38,90.98,36.79,183.42,86.58,284.03,171.48,130.68,59.26,221.39,14.156,47.22,134.44,207.47,538.17,37.24,46.99,112.31
2022-11-07,138.92,90.53,37.01,185.61,88.49,290.27,172.98,131.37,59.49,227.87,14.301,47.09,136.5,197.08,545.02,37.19,47.4833,113.64
2022-11-08,139.5,89.98,37.11,185.34,88.9,291.14,173.84,131.45,59.6,228.87,14.602,47.35,136.81,191.3,553.05,37.87,47.5967,114.0
2022-11-09,134.87,86.14,36.52,177.93,87.32,286.75,172.45,129.74,58.77,224.51,13.776,46.72,136.48,177.59,540.66,37.62,46.49,108.9
2022-11-10,146.87,96.63,38.13,181.3,93.94,311.7,174.47,135.08,60.88,242.98,15.75,47.38,141.18,190.72,544.17,38.52,47.4533,110.5
2022-11-11,149.7,100.79,38.41,186.46,96.41,314.94,169.25,135.3,61.32,247.11,16.327,47.6,140.97,195.97,522.08,38.3,47.5267,113.95
2022-11-14,148.28,98.49,37.76,186.55,95.7,306.92,171.91,133.91,60.73,241.55,16.295,49.24,140.98,190.95,513.75,38.31,46.13,113.37
2022-11-15,150.04,98.94,37.7,188.05,98.44,311.93,172.39,132.94,60.63,241.97,16.666,48.57,140.49,194.42,503.01,37.7,49.1467,114.13
2022-11-16,148.79,97.12,37.36,184.99,98.85,314.91,173.46,133.12,60.52,241.73,15.91,48.05,141.74,186.92,511.52,37.88,49.5,112.91
2022-11-17,150.72,94.85,37.17,184.09,98.36,311.44,174.86,132.54,60.71,241.68,15.677,48.33,140.87,183.17,515.31,38.16,49.3333,113.06
2022-11-18,151.29,94.14,37.19,182.99,97.43,313.18,176.2,133.84,61.14,241.22,15.409,48.23,142.57,180.19,530.0,38.55,50.0767,112.08
2022-11-21,148.01,92.46,37.31,181.24,95.6,316.78,175.97,133.05,62.08,242.05,15.317,48.18,144.38,167.87,517.19,38.62,50.3833,110.97
2022-11-22,150.18,93.2,37.49,185.89,97.05,324.88,176.82,135.04,62.35,245.03,16.038,49.08,145.62,169.91,523.09,39.2,50.5633,114.18
2022-11-23,151.07,94.13,37.61,184.24,98.46,321.51,177.01,136.48,62.63,247.58,16.519,48.85,146.45,183.2,529.71,38.92,50.8067,113.61
2022-11-25,148.11,93.41,37.7,183.7,97.46,326.38,177.24,136.74,62.69,247.49,16.27,49.21,146.72,182.86,537.62,39.02,51.0233,113.21
2022-11-28,144.22,93.95,36.86,178.36,96.05,318.92,177.33,134.35,62.7,241.76,15.827,49.57,146.6,182.92,532.27,38.24,51.17,109.81
2022-11-29,141.17,92.42,37.0,181.03,95.19,315.96,176.09,136.56,62.48,240.33,15.639,49.49,145.48,180.83,528.0,38.34,50.99,110.54
2022-11-30,148.03,96.54,37.85,183.31,100.99,323.99,178.0,138.18,63.61,255.14,16.923,50.13,149.16,194.7,547.76,38.98,50.8067,111.34
2022-12-01,148.31,95.5,36.55,182.49,100.99,327.07,178.74,136.24,63.79,254.69,17.135,51.08,149.25,194.7,536.91,38.33,51.1233,110.8
2022-12-02,147.81,94.13,36.08,181.03,100.44,327.99,178.88,135.16,64.35,255.02,16.876,50.91,150.61,194.86,536.16,38.18,51.0733,109.86
2022-12-05,146.63,91.01,34.47,176.56,99.48,320.08,178.78,131.37,63.47,250.2,16.61,50.73,149.09,182.45,535.04,37.07,50.55,106.85
2022-12-06,142.91,88.25,33.0,172.01,96.98,317.45,176.1,131.59,63.44,245.12,15.987,49.71,149.28,179.82,539.32,36.89,49.9633,103.88
2022-12-07,140.94,88.46,32.74,172.52,94.94,320.15,177.17,131.5,63.54,244.37,16.12,50.24,150.24,174.04,542.91,37.17,49.7033,103.65
