date,open,high,low,close,volume,ticker,price,eps,pe_ratio,net_income,total_assets,shareholders_equity,total_debt,roe,roa,debt_to_equity,market_cap,shares_outstanding,is_eps_missing,is_eps_stale,is_pe_ratio_missing,is_pe_ratio_stale,is_net_income_missing,is_net_income_stale,is_total_assets_missing,is_total_assets_stale,is_shareholders_equity_missing,is_shareholders_equity_stale,is_total_debt_missing,is_total_debt_stale,is_roe_missing,is_roe_stale,is_roa_missing,is_roa_stale,is_debt_to_equity_missing,is_debt_to_equity_stale,is_market_cap_missing,is_market_cap_stale,is_shares_outstanding_missing,is_shares_outstanding_stale
2025-01-10,,154.34,150.87,153.14,11074716.0,CVX,153.14,2.49,61.5020080321285,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-13,,157.35,154.0,155.35,11774073.0,CVX,155.35,2.49,62.38955823293172,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-14,,156.91,154.46,156.9,6830219.0,CVX,156.9,2.49,63.01204819277108,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-15,,158.69,156.38,158.33,7882897.0,CVX,158.33,2.49,63.5863453815261,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-16,,159.895,158.03,159.38,5578902.0,CVX,159.38,2.49,64.00803212851405,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-17,,161.77,158.7978,161.47,9260428.0,CVX,161.47,2.49,64.84738955823292,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-21,,161.4,157.49,158.24,10131372.0,CVX,158.24,2.49,63.55020080321285,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-22,,158.44,156.27,156.41,7232227.0,CVX,156.41,2.49,62.8152610441767,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-23,,157.94,155.62,156.01,5979808.0,CVX,156.01,2.49,62.65461847389557,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-24,,157.47,155.2701,155.65,8002338.0,CVX,155.65,2.49,62.51004016064257,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-27,,157.8899,155.52,157.23,7140991.0,CVX,157.23,2.49,63.144578313253,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-28,,158.92,155.1838,156.21,6425353.0,CVX,156.21,2.49,62.73493975903615,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-29,,156.58,154.81,155.69,5630563.0,CVX,155.69,2.49,62.52610441767067,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-30,,157.45,155.52,156.32,6922918.0,CVX,156.32,2.49,62.779116465863446,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-01-31,,154.37,148.65,149.19,16731592.0,CVX,149.19,2.49,59.91566265060241,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-03,,150.86,147.8,149.34,7604961.0,CVX,149.34,2.49,59.97590361445783,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-04,,153.385,148.72,153.22,8458070.0,CVX,153.22,2.49,61.53413654618473,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-05,,153.8,152.29,152.99,6533680.0,CVX,152.99,2.49,61.44176706827309,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-06,,155.255,151.06,151.9,6420525.0,CVX,151.9,2.49,61.00401606425702,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-07,,153.81,151.9243,152.62,4724947.0,CVX,152.62,2.49,61.29317269076305,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-10,,155.8,154.06,155.77,5653770.0,CVX,155.77,2.49,62.558232931726906,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-11,,158.71,156.12,157.44,6011842.0,CVX,157.44,2.49,63.22891566265059,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-12,,157.465,154.5716,154.9,6693461.0,CVX,154.9,2.49,62.20883534136546,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-13,,156.42,153.32,155.88,7836362.0,CVX,155.88,2.49,62.60240963855421,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-14,,157.45,154.88,155.34,5828805.0,CVX,155.34,2.49,62.3855421686747,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-18,,157.31,154.78,156.16,5981480.0,CVX,156.16,2.49,62.714859437751,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-19,,158.36,156.0,157.23,4945813.0,CVX,157.23,2.49,63.144578313253,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-20,,158.95,157.07,158.79,6256154.0,CVX,158.79,2.49,63.771084337349386,4496000000.0,259232000000.0,156202000000.0,39579000000.0,0.0287832422120075,0.0173435378348352,0.2533834393925814,283067437751.004,1805622489.959839,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-21,,158.95,156.82,156.92,6689815.0,CVX,156.92,9.76,16.077868852459016,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-24,,158.33,156.75,157.89,5925047.0,CVX,157.89,9.76,16.177254098360656,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-25,,158.99,155.46,156.42,6811293.0,CVX,156.42,9.76,16.026639344262293,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-26,,156.69,154.4,155.14,6005232.0,CVX,155.14,9.76,15.895491803278688,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-27,,158.29,154.81,156.67,7517237.0,CVX,156.67,9.76,16.052254098360656,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-02-28,,158.67,154.92,158.62,8828547.0,CVX,158.62,9.76,16.25204918032787,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-03,,160.09,151.76,153.09,9059814.0,CVX,153.09,9.76,15.685450819672132,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-04,,154.1525,150.05,152.0,8826344.0,CVX,152.0,9.76,15.57377049180328,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-05,,151.365,147.74,150.81,9288538.0,CVX,150.81,9.76,15.451844262295085,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-06,,153.33,149.47,152.95,7314687.0,CVX,152.95,9.76,15.671106557377048,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-07,,157.45,153.71,156.34,8545135.0,CVX,156.34,9.76,16.018442622950822,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-10,,160.37,156.17,157.57,11750302.0,CVX,157.57,9.76,16.144467213114755,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-11,,158.84,153.79,154.08,10466294.0,CVX,154.08,9.76,15.78688524590164,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-12,,154.79,152.215,152.67,9710223.0,CVX,152.67,9.76,15.642418032786884,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-13,,154.43,151.92,153.61,9022758.0,CVX,153.61,9.76,15.738729508196723,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-14,,157.24,153.01,157.02,6671549.0,CVX,157.02,9.76,16.088114754098363,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-17,,159.45,156.765,158.72,7615153.0,CVX,158.72,9.76,16.262295081967213,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-18,,161.09,158.825,160.81,9289469.0,CVX,160.81,9.76,16.47643442622951,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-19,,164.54,160.9,164.05,11503859.0,CVX,164.05,9.76,16.808401639344265,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-20,,165.31,162.41,164.77,9545886.0,CVX,164.77,9.76,16.88217213114754,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-21,,164.885,163.11,164.75,21625460.0,CVX,164.75,9.76,16.880122950819672,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-24,,166.43,164.315,165.02,8068002.0,CVX,165.02,9.76,16.907786885245905,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-25,,167.82,165.11,165.94,7869159.0,CVX,165.94,9.76,17.00204918032787,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-26,,168.96,167.25,167.97,10077764.0,CVX,167.97,9.76,17.210040983606557,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-27,,168.22,165.85,166.65,6862691.0,CVX,166.65,9.76,17.074795081967213,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-28,,167.13,165.295,166.09,4923025.0,CVX,166.09,9.76,17.017418032786885,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-03-31,,168.92,166.13,167.29,10675731.0,CVX,167.29,9.76,17.140368852459016,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-01,,168.6,166.16,168.51,6378587.0,CVX,168.51,9.76,17.265368852459016,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-02,,167.98,165.85,166.47,7044869.0,CVX,166.47,9.76,17.056352459016395,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-03,,161.35,155.8,156.12,15500988.0,CVX,156.12,9.76,15.995901639344265,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-04,,152.46,142.75,143.28,20374716.0,CVX,143.28,9.76,14.68032786885246,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-07,,146.19,137.29,140.15,17816954.0,CVX,140.15,9.76,14.359631147540984,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-08,,144.49,134.87,136.93,12904424.0,CVX,136.93,9.76,14.0297131147541,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-09,,147.47,133.88,146.03,16840539.0,CVX,146.03,9.76,14.962090163934429,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-10,,143.63,133.45,134.98,20991216.0,CVX,134.98,9.76,13.829918032786884,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-11,,137.122,132.04,135.63,17224405.0,CVX,135.63,9.76,13.896516393442624,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-14,,138.535,134.1,135.32,9628152.0,CVX,135.32,9.76,13.864754098360656,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-15,,136.63,134.25,134.54,9334825.0,CVX,134.54,9.76,13.78483606557377,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-16,,137.55,134.8,135.36,8637220.0,CVX,135.36,9.76,13.868852459016397,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-17,,140.24,136.45,137.87,8434434.0,CVX,137.87,9.76,14.126024590163937,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-21,,136.29,132.33,133.73,9967487.0,CVX,133.73,9.76,13.70184426229508,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-22,,138.235,134.94,137.3,7984676.0,CVX,137.3,9.76,14.067622950819674,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-23,,138.55,135.15,136.68,10001966.0,CVX,136.68,9.76,14.00409836065574,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-24,,139.4,137.216,139.07,7745778.0,CVX,139.07,9.76,14.248975409836063,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-25,,139.05,137.25,138.73,6878491.0,CVX,138.73,9.76,14.214139344262296,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-28,,140.46,138.68,140.1,6715539.0,CVX,140.1,9.76,14.35450819672131,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-29,,140.01,138.57,139.3,7343820.0,CVX,139.3,9.76,14.27254098360656,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-04-30,,138.15,134.14,136.06,13858040.0,CVX,136.06,9.76,13.940573770491804,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-05-01,,137.95,135.12,136.26,10199849.0,CVX,136.26,9.76,13.96106557377049,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-05-02,,139.78,135.29,138.5,12393235.0,CVX,138.5,9.76,14.190573770491804,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-05-05,,137.0,135.18,135.5,9664980.0,CVX,135.5,9.76,13.883196721311476,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2025-05-06,,137.31,135.04,135.6,9916241.0,CVX,135.6,9.76,13.89344262295082,17749000000.0,256938000000.0,152318000000.0,39579000000.0,0.1165259522840373,0.0690789217632269,0.2598445357738416,285366094262.29504,1818545081.967213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
